ref_id,source_file,text
105,ch02_0001,許國雄先生（80A24）口述，臺灣省文獻委員會編印，《二二八事件文獻輯錄》，頁436-437；行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁119-120；林木順，《臺灣二月革命》，頁100；許雪姬編纂，《續修高雄市志．卷八社會志．二二八事件篇》，頁45-48。
105,ch03_0002,〈陳儀呈蔣主席3月陽電〉，《二二八事件資料選輯（二）》，頁90。
105,ch04,〈陳儀報告二二八事件情形致吳鼎昌電〉，收入陳芳明編，《臺灣戰後史資料選》（臺北：二二八和平日促進會，1991），頁205。括弧內文字為原文。
105,ch05_0001,三青團之名單，請參閱：陳翠蓮，《派系鬥爭與權謀政治》，頁248-250。
106,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁120。
106,ch03_0002,參見〈陳儀「第二次廣播詞」〉，收入鄧孔昭編，《二二八事件資料集》，頁336-337。
106,ch04,浦熙修，〈國民黨三中全會記〉，《觀察》2：6（1947年4月5日），頁16-17。
106,ch05_0001,《和平日報》，1946年11月5日。
107,ch02_0001,臺灣省警備總司令部，《臺灣省「二二八」事變記事》，頁49。
107,ch03_0002,賴澤涵、馬若孟（Ramon H.Myers）、魏萼合著，羅珞珈譯，《悲劇性的開端：臺灣二二八事變》，頁252。
107,ch04,中國國民黨黨史會，〈六屆三中全會主席團會議紀錄〉，中央研究院近史所檔案館保存。
107,ch05_0001,《臺灣新生報》，1946年8月20日。
108,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁208-209。
108,ch03_0002,〈陳長官寅陽亥電呈復〉，《二二八事件資料選輯（二）》，頁92。
108,ch04,浦熙修，〈國民黨三中全會記〉，《觀察》2：6（1947年4月5日），頁16。
108,ch05_0001,《臺灣新生報》，1946年10月1日。
109,ch02_0001,《臺灣新生報》，1947年3月11日；林木順，《臺灣二月革命》，頁40-41；唐賢龍，〈臺灣事變內幕記〉，鄧孔昭主編，《二二八事件資料集》，頁150。
109,ch03_0002,〈張鎮呈蔣主席3月5日報告〉，《二二八事件資料選輯（二）》，頁67。
109,ch04,〈國民大會臺灣省代表等電呈蔣主席盼陳儀繼續主持臺政〉，〈嘉義市參議會電呈擁護陳儀續主省政〉，〈新竹市參議會電準陳儀繼掌臺政〉，〈高雄縣參議會電請留任陳儀〉，〈臺灣省憲政協進會等團體電呈挽留陳儀續主臺政〉，收入侯坤宏主編，《國史館藏二二八檔案史料》（上冊）（臺北：國史館，1997年2月），頁64-72。
109,ch05_0001,《臺灣新生報》，1946年10月22日。
110,ch02_0001,臺灣省警備總司令部，《臺灣省「二二八」事變記事》，頁21。
110,ch03_0002,〈中統局呈蔣主席3月6日情報〉，《二二八事件資料選輯（二）》，頁68。
110,ch04,〈葉秀峰呈蔣主席三月二十七、八日情報〉，《二二八事件資料選輯（二）》，頁230。
110,ch05_0001,《臺灣新生報》，1946年10月28日。
111,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁212-213；李筱峰，《解讀二二八》，頁178-180。
111,ch03_0002,〈黃朝琴呈蔣主席3月魚電〉，《二二八事件資料選輯（二）》，頁89。
111,ch04,臺灣旅滬六團體，〈關於臺灣事件報告書〉，收入《二二八真相》，頁279。
111,ch05_0001,《臺灣新生報》，1947年1月24日；1947年3月6日。
112,ch02_0001,同前註，頁216-217。
112,ch03_0002,〈臺灣省全體參政員給蔣介石的電報〉，《二二八事件資料集》，頁301。
112,ch04,丘念台，《嶺海微飆》（臺北：中華日報社，1962年），頁286。
112,ch05_0001,《臺灣新生報》，1946年11月29日。
113,ch02_0001,臺灣省警備總司令部，《綏靖執行與處理報告（二）》，頁89。
113,ch03_0002,參見李翼中，〈帽簷述事—臺灣二二八事件日錄〉，同註25；以及〈蔣主席致陳儀3月虞電〉，《二二八事件資料選輯（二）》，頁93-95。
113,ch04,〈何漢文呈蔣主席三月二十六日函〉，〈大溪檔案〉，頁224-28。
113,ch05_0001,《人民導報》，1946年4月14日。
114,ch02_0001,同前註，頁97。
114,ch03_0002,〈蔣介石在中樞紀念週上的講話〉，《二二八事件資料集》，頁367-368。
114,ch04,〈陳儀呈蔣主席三月條電〉，〈大溪檔案〉，頁193。
114,ch05_0001,《中華日報》，1946年8月20日。《臺灣新生報》，1946年8月17日。柯台山口述，許雪姬訪問、曾金蘭紀錄，《柯台山先生訪問紀錄》（臺北：中央研究院近代史研究所，1997年），頁70-72。
115,ch02_0001,臺灣省警備總司令部，《綏靖執行與處理報告（一）》，頁69-70。
115,ch03_0002,秦孝儀總編纂，《總統　蔣公大事長編初稿》卷六（下冊），頁398。
115,ch04,〈蔣主席致陳儀三月巧電〉，〈大溪檔案〉，頁196-197。
115,ch05_0001,薛月順編，《臺灣省政府檔案史料彙編 臺灣省行政長官公署時期（二）》，頁167-170。
116,ch02_0001,臺灣省警備總司令部，《綏靖執行與處理報告（二）》，頁3。
116,ch03_0002,〈蔣主席致陳儀3月微電〉，《二二八事件資料選輯（二）》，頁70。
116,ch04,〈蔣主席致陳儀四月馬電〉，〈大溪檔案〉，頁258。
116,ch05_0001,蔣永敬，〈國民政府實施訓政的背景與挫折〉，《中華民國史專題論文集》（臺北：國史館，1992年），頁351。
117,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁218-219。
117,ch03_0002,〈陳誠呈蔣主席3月5日代電〉，《二二八事件資料選輯（二）》，頁68-69。
117,ch04,嚴家理，〈陳儀主浙見聞〉，收入李敖編著，《二二八研究三集》，頁283-284。
117,ch05_0001,陳芳明編，《蔣渭川與他的時代》，頁201。
118,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁224-225。
118,ch03_0002,《楊亮功先生年譜》，頁356-359。
118,ch04,丁名楠，〈一九四九年初陳儀策動湯恩伯起義的經過〉，收入李敖編著，《二二八研究三集》，頁331-340。
118,ch05_0001,《人民導報》，1946年4月13日。
119,ch02_0001,同前註，頁229。
119,ch03_0002,〈劉雨卿呈蔣主席3月9日報告〉，《二二八事件資料選輯（二）》，頁113。該報告陳明他是在3月9日午後二時到達臺北。另據劉雨卿本人回憶，彼於3月6日早晨抵京見蔣，蔣除面授機宜並發給手槍600枝，當日運滬交部隊承領，劉本人則於7日午前搭專機飛臺。見氏著《耻廬雜記》（臺北：川康渝文物館，1982年12月），頁110。惟，劉雨卿飛臺時間應以9日為是。
119,ch04,杜偉，〈浙江解放前夜的陳儀〉，收入李敖編著，《二二八研究三集》，頁328-330。
119,ch05_0001,有關政建協會之組織，請參閱：何義麟，〈臺灣省政治建設協會與二二八事件〉《二二八事件研究論文集》。
120,ch02_0001,同前註，頁230。
120,ch03_0002,〈陳儀呈蔣主席3月灰電〉，《二二八事件資料選輯（二）》，頁135。
120,ch04,國防部檔案，〈為奉交辦陳儀叛亂一案依法判決呈請核示由〉，行政院研考會檔案管理局保存。
120,ch05_0001,《臺灣新生報》，1946年4月19日。
121,ch02_0001,同前註，頁231。
121,ch03_0002,劉雨卿，《耻廬雜記》，頁111。
121,ch04_0001,〈柯遠芬先生事略〉，國史館編印，《國史館現藏民國人物傳記史料彙編》第16輯（臺北：國史館，1998年），頁166。
121,ch05_0001,《民報》，1946年10月11日。
122,ch02_0001,臺灣省警備總司令部，《綏靖實施計畫》，頁15-16。
122,ch03_0002,〈劉雨卿呈蔣主席3月元電〉，《二二八事件資料選輯（二）》，頁165。
122,ch04_0001,賴澤涵、許雪姬訪問，〈柯遠芬先生訪問紀錄〉，行政院研究二二八事件小組，《二二八事件研究報告》，附錄二重要口述歷史（一），（臺北：行政院，1992年），頁1-2。
122,ch05_0001,《民報》，1946年10月15日；12月21日。
123,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁240。
123,ch03_0002,〈臺東縣事變經過報告〉，警總二二八事件資料：綏靖執行及處理報告，中央研究院近代史研究所編，《二二八事件資料選輯（四）》，頁35。
123,ch04_0001,〈柯遠芬先生事略〉，國史館編印，《國史館現藏民國人物傳記史料彙編》第16輯，頁167。
123,ch05_0001,《國聲報》，1946年12月22日。
124,ch02_0001,同前註，頁241。
124,ch03_0002,孫志俊，〈嘉義市「三二」事變報告書〉，《二二八事件資料選輯（四）》，頁69。
124,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，收入中央研究院近代史研究所編《二二八事件資料選輯（一）》（臺北：中央研究院近代史研究所，1992年），頁33。
124,ch05_0001,〈憲政推行座談會記錄〉《民報》，1947年2月5、6、7日。
125,ch02_0001,臺灣省警備總司令部，《綏靖實施計畫》，頁21。
125,ch03_0002,受難家屬訪問紀錄，詳見張炎憲等採訪紀錄，《嘉義驛前二二八》（臺北：吳三連臺灣史料基金會，1995年）。
125,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁9-10。
125,ch05_0001,《民報》，1947年2月14日。
126,ch02_0001,〈張稟承上言普誠代電澎湖縣二二八事件發生經過及澎湖要塞處置情形〉，載於侯坤宏、許進發編《二二八事件檔案彙編（二）》（臺北：國史館，2002年3月），頁164-165。
126,ch03_0002,〈陳儀呈蔣主席3月陽電〉（附註），《二二八事件資料選輯（二）》，頁90。
126,ch04_0001,柯遠芬，〈事變十日記〉，《臺灣新生報》，1947年5月10日、12日、13日、15日、17日、19日。
126,ch05_0001,《民報》，1947年2月14日。
127,ch02_0001,行政院研究「二二八事件」小組，《「二二八事件」研究報告》，頁232、235。
127,ch03_0002,轉引自吳文星，〈「二二八事件」期間國民政府的因應與決策之探討〉，收入賴澤涵主編，《臺灣光復初期歷史》（臺北：中央研究院中山人文社會科學研究所，1993年），頁118。以及檔案管理局，《二二八事件檔案》，系統流水號42160：〈廣州鄒兼隊長毅等美頌美樂著即開左營〉；42163：〈伏波軍艦姜艦長瑜密限於兩日內開基隆〉。
127,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁1-36。
127,ch05_0001,陳芳明編，《蔣渭川與他的時代》，頁8-22；頁177。
128,ch02_0001,陳寬政，〈「二二八事件」死亡人數的人口學推計〉，收入《「二二八事件」研究報告》附錄五（臺北：行政院研究「二二八事件」小組，1992年2月），頁13。
128,ch03_0002,〈桂永清呈蔣主席3月10、11日呈〉，《二二八事件資料選輯（二）》，頁143。
128,ch04_0001,賴澤涵、許雪姬訪問，〈柯遠芬先生訪問紀錄〉，頁1-12。又，柯遠芬分別於1992年初與1993年2月兩度接受臺灣省文獻委員會的口述訪問，分別為：簡榮聰訪問，〈柯遠芬先生口述〉，臺灣省文獻委員會編印，《二二八事件文獻續錄》，（南投：臺灣省文獻委員會，1992年），頁719-730。李宣鋒訪問，〈柯遠芬先生口述紀錄〉，臺灣省文獻委員會編印，《二二八事件文獻補錄》（南投：臺灣省文獻委員會，1994年），頁131-136。
128,ch05_0001,陳芳明編，前引《蔣渭川與他的時代》，頁103。
129,ch02_0001,楊亮功，〈「二二八」事變奉命查辦之經過〉，收錄於蔣永敬等編，《楊亮功先生年譜》，頁360。
129,ch03_0002,檔案管理局，《二二八事件檔案》，系統流水號42216：〈復為太康中海已於真元先後抵基隆由〉。
129,ch04_0001,李宣鋒，〈范誦堯先生口述紀錄〉，臺灣省文獻委員會編印，《二二八事件文獻補錄》，頁115-116。
129,ch05_0001,陳芳明編，《蔣渭川與他的時代》，頁134-135。
130,ch02_0001,〈白崇禧在事件中的講話與廣播詞〉，鄧孔昭主編《二二八事件資料集》，頁348-349；李翼中，〈帽簷述事〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁390-391。
130,ch03_0002,檔案管理局，《二二八事件檔案》，系統流水號42246：〈為同意太康艦離臺去日由〉。
130,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁16。
130,ch05_0001,蔣梨雲〈蔣渭川家屬的立場與感想〉陳芳明編，《蔣渭川與他的時代》，頁382-383。
131,ch02_0001,楊亮功，〈「二二八」事變奉命查辦之經過〉，收錄於蔣永敬等編，《楊亮功先生年譜》，頁370。
131,ch03_0002,〈劉雨卿呈蔣主席3月元電〉，《二二八事件資料選輯（二）》，頁165。
131,ch04_0001,柯遠芬，〈事變十日記〉，收入李敖編著，《二二八研究》，頁230。
131,ch05_0001,《和平日報》，1946年3月18日。
132,ch02_0001,同前註，頁375-376。
132,ch03_0002,〈陳儀呈蔣主席3月13日呈〉，《二二八事件資料選輯（二）》，頁166。
132,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁16。
132,ch05_0001,賴澤涵總主筆，《二二八事件研究報告》（臺北：時報文化出版公司，1994年），頁285-292。
133,ch02_0001,李翼中，〈帽簷述事〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁386-387。
133,ch03_0002,詳見鄭梓，〈試探戰後初期國府之治臺策略—以用人政策與省籍歧視為中心的討論〉，收入二二八民間研究小組等，《二二八學術研討會論文集（1991）》（臺北：臺美文化交流基金會，1992年），頁229-277。
133,ch04_0001,柯遠芬，〈事變十日記〉，頁231。
133,ch05_0001,賴澤涵總主筆，《二二八事件研究報告》，頁84。
134,ch02_0001,大溪檔案，〈白崇禧呈蔣主席三月十日簽呈〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁129-132。
134,ch03_0002,〈處委會闡明事件真相向中外廣播處理大綱〉，收入鄧孔昭編，《二二八事件資料集》，頁271-277。
134,ch04_0001,謝聰敏，〈謝娥女士談二二八〉，收入陳芳明編，《臺灣戰後史資料選》（臺北：二二八和平日促進會，1991年），頁392。
134,ch05_0001,〈張秉承上言普誠電報蔣渭川組織自治青年同盟〉侯坤宏、許進發編，《二二八事件檔案彙編（一）》（臺北：國史館，2003年），頁220。
135,ch02_0001,大溪檔案，〈蔣主席對臺灣民眾廣播詞〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁181-184。
135,ch03_0002,〈旅滬臺灣各團體為「二．二八」慘案告全國同胞書〉、〈旅滬臺灣六團體「二．二八」慘案聯合後援會聲明〉，收入陳興唐主編，《臺灣「二．二八」事件檔案史料（下）》，頁754-758。
135,ch04_0001,柯遠芬，〈事變十日記〉，頁231。
135,ch05_0001,〈張秉承續報蔣渭川罪行〉，侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁221-222。
136,ch02_0001,李永熾監修、薛化元主編，《臺灣歷史年表終戰篇Ι（1945-1965）》（臺北：國家政策研究資料中心，1990年11月），頁40。
136,ch03_0002,詳見陳翠蓮，《派系鬥爭與權謀政治—二二八悲劇的另一面相》（臺北：時報文化出版公司，1995年），第四章。
136,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁17-18。
136,ch05_0001,〈二二八記念特集〉，《臺灣青年》，第六期（日本東京：臺灣青年社，1961年2月），頁98。
137,ch02_0002,鄭梓，《臺灣省參議會史研究：變遷時代裡的一個過渡型代議機構（1946-1951）》（臺北：華世出版社，1985年3月），頁18。
137,ch03_0002,〈張鎮呈蔣主席3月5日報告〉，《二二八事件資料選輯（二）》，頁67。
137,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁18。
137,ch05_0001,《臺灣新生報》，1947年1月31日。
138,ch02_0002,阮美姝女士（80A6）口述，臺灣省文獻委員會編印，《二二八事件文獻輯錄》（南投：臺灣省文獻委員會，1991年11月），頁313。
138,ch03_0002,〈葉秀峰呈蔣主席3月27日情報〉，《二二八事件資料選輯（二）》，頁230。
138,ch04_0001,柯遠芬，〈事變十日記〉，頁240-241。
138,ch05_0001,陳芳明編，《蔣渭川與他的時代》，頁53-54。
139,ch02_0002,韓石泉，《六十回憶》，頁86。
139,ch03_0002,〈陳儀呈蔣主席3月篠電〉，《二二八事件資料選輯（二）》，頁193。
139,ch04_0001,蔣渭川，《二二八事變始末記》，頁87。
139,ch05_0001,〈本省人民團體通電說明不幸事件真相〉，《臺灣新生報》，1947年3月25日。此一聲明，連署的團體包括：「臺灣省文化協進會」、「臺灣省教育會」、「臺灣省記者公會」、「臺灣省農會」、「臺灣省商聯合會」、「臺灣省婦女會」、「臺灣省煤業同業公會」、「臺灣革命先烈遺族救援委員會」等，以及臺北市參議會等。
140,ch02_0002,張炎憲，〈序三：走出更寬廣的遠景〉，收錄於鍾逸人，《辛酸六十年（上）》，頁17。
140,ch03_0002,〈蔣主席致陳儀3月巧電〉，《二二八事件資料選輯（二）》，頁196-197。
140,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁23-24。
140,ch05_0001,〈臺灣省新文化運動委員會告全省同胞書〉《臺灣新生報》，1947年4月30日。
141,ch02_0002,丘念台，《我的奮鬥史》（臺北：中華日報社，1981年），頁316。
141,ch03_0002,1947年3月5日、6日的常務會議紀錄，見中研院近史所檔案館藏，〈國防最高委員會常務會議223∼226次會議紀錄〉，1947年3月∼4月，檔號228-G：1-1。
141,ch04_0001,柯遠芬，〈事變十日記〉，頁247。
141,ch05_0001,顏澤，〈看今日臺灣─到處是可怕的沈默〉《民權通訊社（甲種稿）》（臺北：民權通訊社，1947年8月1日），頁306。
142,ch02_0002,李筱峰，《解讀二二八》，頁178-180；另參閱李筱峰，《二二八消失的臺灣菁英》（臺北：自立晚報社，1991年1月），頁1-276。
142,ch03_0002,周一鶚，〈陳儀在臺灣〉，收入全國政協等文史資料研究委員會編輯組，《陳儀生平及被害內幕》（中國北京：中國文史出版社，1987年），頁104-112。
142,ch04_0001,林木順，《臺灣二月革命》，（臺北：前衛出版社，1990年），頁27-28，31。
142,ch05_0001,李翼中，〈帽簷述事〉，收入《二二八事件資料選輯（二）》，頁403。
143,ch02_0002,李筱峰，《臺灣戰後初期的民意代表》（臺北：自立晚報社，1986年），頁209。
143,ch03_0002,丘念台，《嶺海微飆》，頁277。
143,ch04_0001,吳濁流，《臺灣連翹》，（臺北：前衛出版社，1988年），頁187。
143,ch05_0001,陳翠蓮，《派系鬥爭與權謀政治》，頁254-255。
144,ch02_0002,鄭梓，《臺灣省參議會史研究：變遷時代裡的一個過渡型代議機構（1946-1951）》，頁67-73。
144,ch03_0002,吳文星，〈「二二八事件」期間國民政府的因應與決策之探討〉，收入賴澤涵主編，《臺灣光復初期歷史》，頁121。此外，李筱峰教授曾撰〈蔣介石與二二八事件—兼論其責任問題〉，收入張炎憲等編，《二二八事件研究論文集》（臺北：吳三連臺灣史料基金會，1998年），頁455-469，該文包括「事件前的不當措施」、「事件中的不當處置」，指出蔣介石應負的責任，本文則是試圖從整個南京政府的決策來看，並比較其責任輕重。
144,ch04_0001,柯遠芬，〈事變十日記〉，頁249。
144,ch05_0001,《臺灣新生報》，1947年1月18日；2月5日。
145,ch02_0002,吳乃德、陳明通，〈政權轉移和菁英流通：臺灣地方政治菁英的歷史形成〉，賴澤涵主編，《臺灣光復初期歷史》（臺北：中央研究院中山人文社會科學研究所專書（31），1993年11月），頁325。
145,ch03_0002,李翼中，〈帽簷述事—臺灣二二八事件日錄〉，收錄於中央研究院近代史研究所，《二二八事件資料選輯（二）》，頁380。
145,ch04_0001,柯遠芬，〈事變十日記〉，頁252。
145,ch05_0001,李翼中，〈帽簷述事〉，收入《二二八事件資料選輯（二）》，頁376-384。
146,ch02_0002,同前註，頁326。
146,ch03_0002,何聘儒，〈蔣軍鎮壓臺灣人民紀實〉，收入鄧孔昭編，《二二八事件資料集》，頁189-195。
146,ch04_0001,蘇新，《憤怒的臺灣》，頁140-141；吳濁流，《臺灣連翹》，頁187；葉芸芸編寫，《證言二．二八》，頁99。
146,ch05_0001,臺灣省行政長官公署民政處，〈關於各黨派掛牌公開活動案〉《國史館檔案：450-269》。中央委員會秘書處編印，《中國國民黨第六屆中央執行委員會常務委員會會議紀錄彙編》（中國國民黨黨史會藏，1954年），頁418。
147,ch02_0002,吳濁流，《狡猿》（臺北：前衛出版社，1978年），頁155。
147,ch03_0002,賴澤涵、馬若孟（Ramon H.Myers）、魏萼合著，羅珞珈譯，《悲劇性的開端：臺灣二二八事變》，頁294-295。
147,ch04_0001,柯遠芬，〈事變十日記〉，頁257。
147,ch05_0002,蔣永敬、李雲漢、許師慎編，《楊亮功先生年譜》，頁397。
148,ch02_0002,這些派系包括國民黨中央的CC派、軍統、孔宋集團、政學系，以及陳儀所帶來的班底，如李澤一派、徐學禹派、沈仲九派及國家主義派等。參考陳翠蓮，《派系鬥爭與權謀政治：二二八悲劇的另一面相》，頁219-233。
148,ch03_0002,整理成的表格，詳見〈摘由表〉，《二二八事件資料選輯（二）》，頁27-54。
148,ch04_0001,蔣永敬等編，《楊亮功先生年譜》，頁353。
148,ch05_0002,現存之《民報》未見創刊日之報紙，正式發行到1947年3月9日為止，3月9日被迫停刊，發行期間未滿17個月，共計發行605號。
149,ch02_0002,陳三井、許雪姬訪問，〈林衡道先生訪問紀錄〉，載於中央研究院近代史研究所編印，《口述歷史（2）》（臺北：中央研究院近代史研究所，1991年），頁255、230。
149,ch04_0001,蔣渭川，《二二八事變始末記》，頁119-120。
149,ch05_0002,戰爭末期臺灣總督府實施報紙統制，命令《臺灣日日新報》與各大報被統合改稱為《臺灣新報》，戰後，陳儀政府接收後將《臺灣新報》改為《臺灣新生報》。
150,ch02_0002,柯遠芬，〈臺灣二二八事變之真相〉，收錄於中央研究院近代史研究所編印，《二二八事件資料選輯（一）》（臺北：中央研究院近代史研究所，1992年2月），頁32。
150,ch04_0001,林木順，《臺灣二月革命》，頁42。
150,ch05_0002,何義麟，〈戰後初期臺灣報紙之保存現況與史料價值〉，《臺灣史料研究》第8號（臺北：吳三連臺灣史料基金會，1996年8月）。
151,ch02_0002,徐鄂雲，〈看臺灣二二八問題在歷史的天平上〉，收錄於中央研究院近代史研究所編印，《二二八事件資料選輯（二）》（臺北：中央研究院近代史研究所，1992年5月），頁424。
151,ch04_0001,李宣鋒訪問，〈柯遠芬先生口述紀錄〉，頁133-134。
151,ch05_0002,社論〈民報精神〉《民報》1947年1月10日。社論〈重提民報精神〉《民報》1947年2月28日。
152,ch02_0002,許雪姬，《續修高雄市志．卷八社會志．二二八事件篇》（高雄：高雄市政府，1994年12月），頁114-118；徐鄂雲，〈看臺灣二二八問題在歷史的天平上〉，收錄於中央研究院近代史研究所編印，《二二八事件資料選輯（二）》（臺北：中央研究院近代史研究所，1992年5月），頁424。
152,ch04_0001,柯遠芬，〈臺灣二二八事變之真像〉，頁18。
152,ch05_0002,周夢江〈舊事重提─記《和平日報》〉周夢江、王思翔《臺灣舊事》（臺北：時報文化出版公司，1995年），頁62。
153,ch02_0002,在中央層級方面，蔣介石分別拔除大陸舊有的五大派系勢力，如對於孔宋集團的兩位領導人孔祥熙及宋子文，將其摒棄於國門之外，不讓他們來臺灣；又如拉攏團派的陳誠，將CC派陳立夫放逐到美國的紐澤西州去養雞，另一領導人陳果夫則在來臺不久即去世；此外，逐漸削弱陳誠勢力，從三民主義青年團開始，到蔣親自接掌黃埔校友會，最後再以蔣經國取代。至於政學系及軍統，前者領導人張群被虛懸，後者由蔣經國組織政治行動委員會，任命鄭介民及葉翔之整頓。另外，在臺灣戰後初期的派系處理上，不管是半山派也好，抑或臺中派或阿海派都先後遭到拔除的命運。詳參陳明通，〈派系政治與陳儀治臺論〉，賴澤涵主編，《臺灣光復初期歷史》，頁280、281-283。
153,ch04_0001,柯遠芬，〈事變十日記〉，頁253-254。
153,ch05_0002,蘇新，〈王添灯先生事略〉葉芸芸編《證言二．二八》（臺北：人間出版社，1993年），頁94。何義麟，〈戰後初期臺灣出版事業發展之傳承與移植（1945—1950）〉《臺灣史料研究》第10號，（臺北：吳三連臺灣史料基金會，1997年12月）。
154,ch02_0002,李筱峰，《臺灣民主運動40年》（臺北：自立晚報社，1987年10月），頁78。
154,ch04_0001,李宣鋒，〈范誦堯先生口述紀錄〉，頁116。
154,ch05_0002,所謂社會之「公論」，是指對社會秩序之基礎展開共同討論後所凝聚的成果，此一論述原為哈伯瑪斯（Jurgen Habermas）所提出，目前已成為許多研究者檢視民主社會發展的一項重要指標。
155,ch02_0002,彭懷恩，《臺灣政治變遷40年》（臺北：自立晚報社，1987年10月），頁98。
155,ch04_0001,臺灣旅滬六團體，〈關於臺灣事件報告書〉，收入《二二八真相》，頁278-279。括弧內文字為原文。
155,ch05_0002,參閱：鄭世璠，〈滄桑話《新新》〉《新新》（臺北：傳文出版社，1995年復刻）。出版品之定價由筆者所調查確認。
156,ch02_0002,李筱峰，《臺灣民主運動40年》，頁124-125、150。
156,ch04_0001,柯遠芬，〈事變十日記〉，頁257。
156,ch05_0002,有關發行量純屬筆者個人之推估，詳細資料請參閱祝萍、陳國祥合著之專書，文中介紹戰後初期報業發展狀況，也提及發行份數。祝萍、陳國祥，《臺灣報業演進四十年》（臺北：自立晚報社，1991年）。
157,ch02_0002,地方派系是地方政治人物以地緣、血緣、宗族或社會關係為基礎，相互聯合以爭取地方政治權力的組合。參見趙永茂，《臺灣地方政治的變遷與特質》（臺北：翰蘆圖書公司，1997年2月），頁233-248。
157,ch04_0001,唐賢龍，〈臺灣事變內幕記〉，收入鄧孔昭編，《二二八事件資料集》，頁95。
157,ch05_0002,臺灣省行政長官公署宣傳委員會編，《臺灣一年來之宣傳》（臺北：宣傳委員會發行，1946年），頁10-15。
158,ch02_0002,朱雲漢，〈寡占經濟與威權政治體制〉，見吳忠吉等著，《壟斷與剝削》（臺北：臺灣研究基金會，1989年），頁143-145。有關國民黨勾結地方勢力扶植派系，造成地方派系惡鬥與黑金勢力，另參閱陳明通，〈派系政治與陳儀治臺論〉，賴澤涵主編，《臺灣光復初期歷史》，頁285-286。
158,ch04_0001,臺灣省警備總司令部，〈臺灣省二二八事變記事〉，收入臺灣省文獻委員會編印，《二二八事件文獻續錄》，頁457。
158,ch05_0002,例如，1946年5月，長官公署工礦處長在省參議會第一屆大會答詢時，對於新聞用紙問題表示：「因為產量不多，大部分配給黨政軍各機構，而文化機構亦有配給，不過有個限制」。〈第九次會議記錄〉臺灣省參議會秘書處編，《臺灣省參議會第一屆第一次大會特輯》（臺北：臺灣省參議會發行，1946年5月），頁73。
159,ch02_0002,林佳龍，〈威權侍從政體下的臺灣反對運動－民進黨社會基礎的政治解釋〉，《臺灣社會研究季刊》第二卷第一期（臺北：臺灣社會研究雜誌社，1989年3月），頁136。
159,ch04_0001,〈白崇禧呈蔣主席三月十二日呈〉附件一，〈大溪檔案〉，頁149-150。
159,ch05_0002,〈函復各機關向省營公司購辦物品手續請查照〉《臺灣省行政長官公署公報》秋，8月15日，頁635。〈10万元以上招標應通知公營印刷廠〉，同前，8月17日，頁652。
160,ch02_0002,《民報》社論〈記取去年今日〉，1946年8月15日。
160,ch04_0001,〈憲兵司令部、中統局呈蔣主席三月十二日情報〉、〈憲兵司令部呈蔣主席三月十二日情報〉，〈大溪檔案〉，頁146。
160,ch05_0002,所謂訓政是指國民黨「以黨治國」之黨國體制，這也是南京國民政府的正統性原理。訓政統治的統治型態，從1928年到1947年12月之間持續了近20年。
161,ch02_0002,楊聰榮，〈從民族國家的模式看戰後臺灣的中國化〉第三章，收錄於臺灣研究基金會，《建立臺灣的國民國家》（臺北：前衛出版社，1993年10月），頁148-149。
161,ch04_0001,〈葉秀峰呈蔣主席三月二十六、二十七日情報〉，〈大溪檔案〉，頁230。
161,ch05_0002,〈第四章黨務〉《臺灣年鑑》（臺北：臺灣新生報社編印，1947年），頁Ｃ1－5。〈為各日產電影院奉令撥歸黨營希準備移交〉《臺灣省行政長官公署公報》春、1947年2月1日，頁412。
162,ch02_0002,劉峰松，〈有誰毀得了我們的母語〉，《自立晚報》，1992年4月22日。
162,ch04_0001,李宣鋒訪問，〈范誦堯先生口述紀錄〉，頁117。
162,ch05_0002,臺灣省行政長官公署宣傳委員會編，《臺灣一年來之宣傳》，頁2。
163,ch02_0002,謝世忠，《認同的污名－臺灣原住民的族群變遷》（臺北：自立報系，1987年），頁28。
163,ch04_0001,李宣鋒訪問，〈柯遠芬先生口述紀錄〉，頁133-134。
